"UNITID","XGRCOHRT","GRCOHRT","XUGENTER","UGENTERN","XPGRCOHR","PGRCOHRT","XRRFTCT","RRFTCT","XRRFTEX","RRFTEX","XRRFTIN","RRFTIN","XRRFTCTA","RRFTCTA","XRET_NMF","RET_NMF","XRET_PCF","RET_PCF","XRRPTCT","RRPTCT","XRRPTEX","RRPTEX","XRRPTIN","RRPTIN","XRRPTCTA","RRPTCTA","XRET_NMP","RET_NMP","XRET_PCP","RET_PCP","XSTUFACR","STUFACR"
452948,"R",103,"R",355,"R",29,"R",24,"R",0,"R",0,"R",24,"R",20,"R",83,"R",10,"R",0,"R",0,"R",10,"R",1,"R",10,"R",12
453163,"R",3,"R",388,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",142,"R",0,"R",0,"R",142,"R",49,"R",35,"R",47
453215,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",32,"R",0,"R",0,"R",32,"R",18,"R",56,"R",47
454227,"R",33,"R",4115,"R",1,"R",33,"R",0,"R",0,"R",33,"R",24,"R",73,"R",15,"R",0,"R",0,"R",15,"R",3,"R",20,"R",23
454236,"R",4,"R",52,"R",8,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",8
454245,"R",7,"R",110,"R",6,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",10
454582,"R",2,"R",107,"R",2,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",7
454786,"A",NA,"A",NA,"A",NA,"R",58,"R",0,"R",0,"R",58,"R",46,"R",79,"R",58,"R",0,"R",0,"R",58,"R",46,"R",79,"R",23
454829,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",17,"R",0,"R",0,"R",17,"R",6,"R",35,"R",3
454856,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",13
454865,"R",156,"R",452,"R",35,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",25
455257,"R",124,"R",174,"R",71,"R",86,"R",0,"R",0,"R",86,"R",84,"R",98,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",26
455664,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",36,"R",0,"R",0,"R",36,"R",6,"R",17,"R",11
455770,"R",33,"R",60,"R",55,"R",28,"R",0,"R",0,"R",28,"R",22,"R",79,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",17
456490,"R",6,"R",20,"R",30,"R",8,"R",0,"R",0,"R",8,"R",3,"R",38,"R",4,"R",0,"R",0,"R",4,"R",1,"R",25,"R",5
456542,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",5
456621,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",26,"R",1,"R",0,"R",25,"R",8,"R",32,"R",47
456959,"R",181,"R",222,"R",82,"R",162,"R",0,"Z",0,"R",162,"R",114,"R",70,"R",1,"R",0,"Z",0,"R",1,"R",0,"R",0,"R",13
457086,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",15
457129,"R",6,"R",195,"R",3,"R",8,"R",0,"R",0,"R",8,"R",5,"R",63,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",10
457226,"R",8,"R",21,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",6
457299,"A",NA,"A",NA,"A",NA,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",25
457402,"R",54,"R",147,"R",37,"R",0,"Z",0,"R",0,"R",0,"R",0,"A",NA,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",15
457484,"R",23,"R",42,"R",55,"R",18,"R",0,"R",0,"R",18,"R",14,"R",78,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",12
457527,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",3
457697,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",3,"Z",0,"Z",0,"R",3,"R",3,"R",100,"R",6
458210,"R",14,"R",272,"R",5,"R",5,"Z",0,"Z",0,"R",5,"R",5,"R",100,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",NA,"R",14
458229,"R",13,"R",197,"R",7,"R",9,"R",0,"R",0,"R",9,"R",8,"R",89,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",NA,"R",19
458885,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",37,"R",0,"R",0,"R",37,"R",13,"R",35,"R",47
458919,"R",8,"R",689,"R",1,"R",8,"R",0,"R",0,"R",8,"R",6,"R",75,"R",241,"R",0,"R",0,"R",241,"R",100,"R",41,"R",47
458955,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",23,"R",0,"R",0,"R",23,"R",10,"R",43,"R",47
458964,"R",1,"R",258,"R",0,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",84,"R",0,"R",0,"R",84,"R",33,"R",39,"R",47
458973,"R",3,"R",318,"R",1,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",152,"R",0,"R",0,"R",152,"R",57,"R",38,"R",47
459204,"A",NA,"A",NA,"A",NA,"R",19,"Z",0,"Z",0,"R",19,"R",17,"R",89,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",26
459213,"A",NA,"A",NA,"A",NA,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",18
459259,"R",12,"R",99,"R",12,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",11
459268,"R",7,"R",63,"R",11,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",13
459727,"R",32,"R",142,"R",23,"R",17,"R",0,"R",0,"R",17,"R",11,"R",65,"R",12,"R",0,"R",0,"R",12,"R",5,"R",42,"R",10
459736,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",3
459824,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10
459842,"R",21,"R",78,"R",27,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"R",16
459851,"R",30,"R",77,"R",39,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",14
459949,"R",1203,"R",2170,"R",55,"R",974,"R",1,"R",0,"R",973,"R",639,"R",66,"R",51,"R",0,"R",0,"R",51,"R",16,"R",31,"R",18
459994,"R",2,"R",1587,"R",0,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",587,"R",2,"R",0,"R",585,"R",241,"R",41,"R",47
460349,"R",24,"R",777,"R",3,"R",23,"R",0,"R",0,"R",23,"R",12,"R",52,"R",69,"R",0,"R",0,"R",69,"R",27,"R",39,"R",13
460871,"R",6,"R",115,"R",5,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",9
461023,"A",NA,"A",NA,"A",NA,"R",4,"R",0,"R",0,"R",4,"R",1,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",32
461032,"R",3,"R",24,"R",13,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",4
461148,"R",160,"R",293,"R",55,"R",132,"R",0,"R",0,"R",132,"R",87,"R",66,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",4
461263,"A",NA,"A",NA,"A",NA,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15
461281,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",10
461528,"R",10,"R",60,"R",17,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",6,"R",0,"R",0,"R",6,"R",3,"R",50,"R",10
461759,"R",127,"R",165,"R",77,"R",36,"R",0,"R",0,"R",36,"R",23,"R",64,"R",5,"R",0,"R",0,"R",5,"R",1,"R",20,"R",10
461795,"R",138,"R",253,"R",55,"R",185,"R",0,"R",0,"R",185,"R",85,"R",46,"R",7,"R",0,"R",0,"R",7,"R",0,"R",0,"R",17
461847,"R",4,"R",8,"R",50,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",18
461883,"R",100,"R",115,"R",87,"R",45,"R",0,"R",0,"R",45,"R",2,"R",4,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",7
462354,"R",70,"R",98,"R",71,"R",67,"R",0,"R",0,"R",67,"R",57,"R",85,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",15
463056,"R",637,"R",703,"R",91,"R",541,"Z",0,"Z",0,"R",541,"R",453,"R",84,"R",4,"Z",0,"Z",0,"R",4,"R",2,"R",50,"R",26
464226,"R",255,"R",416,"R",61,"R",200,"R",0,"R",0,"R",200,"R",100,"R",50,"R",11,"R",0,"R",0,"R",11,"R",2,"R",18,"R",11
466921,"R",5,"R",74,"R",7,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",10
466930,"R",14,"R",455,"R",3,"R",23,"R",0,"R",0,"R",23,"R",14,"R",61,"R",10,"R",0,"R",0,"R",10,"R",1,"R",10,"R",10
469416,"R",32,"R",56,"R",57,"R",19,"R",0,"R",0,"R",19,"R",10,"R",53,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",16
474863,"A",NA,"A",NA,"A",NA,"R",14,"R",0,"R",0,"R",14,"R",8,"R",57,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"R",24
475033,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",35
475121,"A",NA,"A",NA,"A",NA,"R",490,"R",1,"R",0,"R",489,"R",166,"R",34,"R",100,"R",0,"R",0,"R",100,"R",12,"R",12,"R",30
475200,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",9
475273,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9
475398,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",3
475608,"R",29,"R",39,"R",74,"R",17,"R",0,"R",0,"R",17,"R",17,"R",100,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",5
475714,"A",NA,"A",NA,"A",NA,"R",44,"R",0,"R",0,"R",44,"R",27,"R",61,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",6
475732,"R",21,"R",499,"R",4,"R",10,"R",0,"R",0,"R",10,"R",4,"R",40,"R",7,"R",0,"R",0,"R",7,"R",3,"R",43,"R",16
475741,"R",2,"R",21,"R",10,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",13
475839,"R",12,"R",130,"R",9,"R",3,"Z",0,"R",0,"R",3,"R",2,"R",67,"R",2,"Z",0,"R",0,"R",2,"R",1,"R",50,"R",13
476601,"R",30,"R",33,"R",91,"R",27,"R",0,"R",0,"R",27,"R",23,"R",85,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",14
476692,"R",10,"R",15,"R",67,"R",16,"R",0,"R",0,"R",16,"R",9,"R",56,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12
476717,"R",208,"R",212,"R",98,"R",174,"R",0,"R",0,"R",174,"R",171,"R",98,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",19
476975,"R",113,"R",1565,"R",7,"R",50,"R",0,"R",0,"R",50,"R",37,"R",74,"R",249,"R",0,"R",0,"R",249,"R",108,"R",43,"R",23
477039,"R",9,"R",158,"R",6,"R",6,"R",0,"R",0,"R",6,"R",3,"R",50,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",15
479956,"R",216,"R",1456,"R",15,"R",164,"R",0,"R",0,"R",164,"R",108,"R",66,"R",100,"R",1,"R",0,"R",99,"R",58,"R",59,"R",16
480073,"R",9,"R",31,"R",29,"R",13,"R",0,"R",0,"R",13,"R",5,"R",38,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",10
480091,"R",694,"R",4160,"R",17,"R",18,"R",0,"R",0,"R",18,"R",4,"R",22,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",39
480198,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",9
480204,"A",NA,"A",NA,"A",NA,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",21
480569,"A",NA,"A",NA,"A",NA,"R",11,"R",0,"R",0,"R",11,"R",7,"R",64,"R",8,"R",0,"R",0,"R",8,"R",0,"R",0,"R",6
480657,"R",5,"R",93,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",13
480781,"A",NA,"A",NA,"A",NA,"R",16,"R",3,"R",0,"R",13,"R",12,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",10
480985,"R",4,"R",24,"R",17,"R",4,"Z",0,"Z",0,"R",4,"R",2,"R",50,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",3
481058,"R",6,"R",11,"R",55,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",19
481401,"A",NA,"A",NA,"A",NA,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",11,"Z",0,"Z",0,"R",11,"R",7,"R",64,"R",12
481410,"R",19,"R",27,"R",70,"R",19,"R",0,"R",0,"R",19,"R",16,"R",84,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",17
481438,"R",22,"R",24,"R",92,"R",20,"R",0,"R",0,"R",20,"R",15,"R",75,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10
481720,"R",1,"R",13,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",26
482149,"R",1273,"R",2197,"R",58,"R",1207,"R",0,"R",0,"R",1207,"R",912,"R",76,"R",14,"R",0,"R",0,"R",14,"R",7,"R",50,"R",16
482158,"R",1138,"R",2843,"R",40,"R",922,"R",0,"R",0,"R",922,"R",602,"R",65,"R",126,"R",0,"R",0,"R",126,"R",44,"R",35,"R",18
482228,"R",6,"R",49,"R",12,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",2,"Z",0,"Z",0,"R",2,"R",2,"R",100,"R",7
482413,"R",1,"R",25,"R",4,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",3
482431,"R",88,"R",1161,"R",8,"R",25,"R",0,"R",0,"R",25,"R",13,"R",52,"R",14,"R",0,"R",0,"R",14,"R",3,"R",21,"R",26
482459,"A",NA,"A",NA,"A",NA,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",5
482468,"R",14,"R",241,"R",6,"R",10,"R",0,"R",0,"R",10,"R",4,"R",40,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",18
482477,"R",1097,"R",13546,"R",8,"R",242,"R",0,"R",0,"R",242,"R",157,"R",65,"R",138,"R",0,"R",0,"R",138,"R",51,"R",37,"R",43
482574,"R",5,"R",97,"R",5,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",19
482680,"R",4024,"R",6909,"R",58,"R",2926,"R",1,"R",0,"R",2925,"R",2149,"R",73,"R",147,"R",0,"R",0,"R",147,"R",90,"R",61,"R",19
482699,"R",363,"R",856,"R",42,"R",18,"R",0,"R",0,"R",18,"R",7,"R",39,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",18
482705,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",16
482936,"R",449,"R",554,"R",81,"R",333,"R",0,"R",0,"R",333,"R",249,"R",75,"R",10,"Z",0,"Z",0,"R",10,"R",4,"R",40,"R",17
483018,"R",17,"R",24,"R",71,"R",39,"R",0,"R",0,"R",39,"R",28,"R",72,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",6
483036,"R",20,"R",446,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",16
483124,"R",4,"R",16092,"R",0,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",2978,"R",30,"R",0,"R",2948,"R",1622,"R",55,"R",26
483373,"A",NA,"A",NA,"A",NA,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",NA,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",NA,"R",20
483595,"R",380,"R",1817,"R",21,"R",544,"R",0,"R",0,"R",544,"R",382,"R",70,"R",298,"R",0,"R",0,"R",298,"R",99,"R",33,"R",28
483780,"R",19,"R",127,"R",15,"R",20,"Z",0,"Z",0,"R",20,"R",15,"R",75,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",14
484473,"R",696,"R",2311,"R",30,"R",733,"Z",0,"Z",0,"R",733,"R",695,"R",95,"R",93,"Z",0,"Z",0,"R",93,"R",79,"R",85,"R",61
484613,"A",NA,"A",NA,"A",NA,"R",1407,"R",0,"Z",0,"R",1407,"R",574,"R",41,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",NA,"R",147
484844,"R",140,"R",140,"R",100,"R",197,"R",0,"R",0,"R",197,"R",193,"R",98,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",14
484862,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",1
484871,"R",31,"R",32,"R",97,"R",31,"R",0,"R",0,"R",31,"R",29,"R",94,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",19
484905,"R",409,"R",880,"R",46,"R",416,"R",0,"R",0,"R",416,"R",272,"R",65,"R",53,"R",0,"R",0,"R",53,"R",28,"R",53,"R",19
485111,"R",651,"R",3183,"R",20,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",7,"R",0,"R",0,"R",7,"R",2,"R",29,"R",15
485272,"R",13,"R",133,"R",10,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",15
485519,"R",26,"R",76,"R",34,"R",12,"R",0,"R",0,"R",12,"R",9,"R",75,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",24
485546,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",16
485698,"R",53,"R",53,"R",100,"R",24,"R",0,"R",0,"R",24,"R",18,"R",75,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",8
485768,"A",NA,"A",NA,"A",NA,"R",43,"R",0,"R",0,"R",43,"R",21,"R",49,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",25
485999,"R",26,"R",29,"R",90,"R",31,"R",0,"R",0,"R",31,"R",27,"R",87,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",6
486017,"R",1,"R",16,"R",6,"R",4,"R",0,"R",0,"R",4,"R",1,"R",25,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",5
486026,"R",47,"R",49,"R",96,"R",39,"R",0,"R",0,"R",39,"R",33,"R",85,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",22
486053,"R",22,"R",50,"R",44,"R",7,"R",0,"Z",0,"R",7,"R",7,"R",100,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",11
486196,"R",93,"R",98,"R",95,"R",84,"R",0,"R",0,"R",84,"R",70,"R",83,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",23
486239,"R",7,"R",28,"R",25,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",10
486257,"R",58,"R",155,"R",37,"R",11,"R",0,"R",0,"R",11,"R",4,"R",36,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",32
486284,"R",4,"R",7,"R",57,"R",23,"R",0,"R",0,"R",23,"R",5,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",13
486354,"R",21,"R",30,"R",70,"R",22,"R",3,"R",0,"R",19,"R",12,"R",63,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",23
486488,"R",1,"R",2,"R",50,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",0,"Z",0,"R",1,"R",0,"R",0,"R",4
486840,"R",8635,"R",12927,"R",67,"R",7730,"R",3,"R",0,"R",7727,"R",5928,"R",77,"R",501,"R",0,"R",0,"R",501,"R",310,"R",62,"R",23
486901,"R",215,"R",310,"R",69,"R",238,"R",0,"R",0,"R",238,"R",194,"R",82,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",10
486938,"R",7,"R",169,"R",4,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",15
486947,"A",NA,"A",NA,"A",NA,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",9
486956,"R",7,"R",181,"R",4,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",12
487010,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",7
487375,"A",NA,"A",NA,"A",NA,"R",26,"R",0,"R",0,"R",26,"R",20,"R",77,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",20
487524,"R",416,"R",909,"R",46,"R",503,"R",0,"R",0,"R",503,"R",379,"R",75,"R",83,"R",0,"R",0,"R",83,"R",20,"R",24,"R",15
487603,"R",47,"R",599,"R",8,"R",18,"R",0,"R",0,"R",18,"R",9,"R",50,"R",15,"R",0,"R",0,"R",15,"R",8,"R",53,"R",27
487746,"R",1,"R",20,"R",5,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",4
487861,"R",13,"R",23,"R",57,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",25
487977,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",73
487995,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",8
488004,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",3
488031,"R",1,"R",3,"R",33,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",2
488305,"R",25,"R",37,"R",68,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",7
488314,"R",21,"R",41,"R",51,"R",18,"R",0,"R",0,"R",18,"R",13,"R",72,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",14
488350,"R",58,"R",60,"R",97,"R",44,"R",0,"R",0,"R",44,"R",31,"R",70,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",30
488387,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",8
488448,"R",14,"R",35,"R",40,"R",9,"R",0,"R",0,"R",9,"R",7,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",8
488679,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",21
488721,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",25,"R",0,"R",0,"R",25,"R",16,"R",64,"R",41
488776,"R",27,"R",240,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",9
488800,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12
488846,"A",NA,"A",NA,"A",NA,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",NA,"R",36,"Z",0,"Z",0,"R",36,"R",22,"R",61,"R",28
